Product Name,Product Category,Buyer ID,Date,Product Price,Refund on Return,Refunded item count,Purchased Item Count
NMA,Product F,8551277,5/3/2019,0,-99.16,1,0
AYN,Product H,8551277,26/03/2019,74.16,0,0,1
NWB,Product H,8551277,8/3/2019,51.67,0,0,1
NMA,Product F,8551277,28/12/2018,99.16,0,0,1
NMA,Product F,8551277,28/12/2018,99.17,0,0,1
RJK,Product P,8551447,24/02/2019,79.16,0,0,1
KNB,Product P,8551447,24/02/2019,79.17,0,0,1
WHX,Product D,8551940,22/04/2019,74.16,0,0,1
RIH,Product A,8553256,6/12/2018,0,-107.5,1,0
WHX,Product P,8553256,23/11/2018,79.17,0,0,1
YQX,Product F,8553256,23/11/2018,99.18,0,0,1
RJF,Product P,8553256,23/11/2018,79.17,0,0,1
YQX,Product F,8553256,12/12/2018,0,-79.34,1,0
RJF,Product P,8553323,20/11/2018,79.17,0,0,1
CLH,Product B,8553323,22/02/2019,82.5,0,0,1
WHX,Product D,8554615,30/01/2019,0,-74.17,1,0
OTH,Product F,8554615,27/03/2019,99.17,0,0,1
YQX,Product I,8554615,23/04/2019,79.17,0,0,1
WHX,Product P,8554615,30/01/2019,0,-79.16,1,0
WHX,Product D,8554615,31/12/2018,74.17,0,0,1
YQX,Product M,8554615,23/04/2019,82.5,0,0,1
WHX,Product P,8554615,31/12/2018,79.16,0,0,1
CLH,Product B,8555670,25/11/2018,82.5,0,0,1
EXR,Product J,8555670,20/02/2019,99.16,0,0,1
OUT,Product W,8555670,25/11/2018,82.5,0,0,1
WHX,Product A,8555796,2/2/2019,107.5,0,0,1
QID,Product A,8555796,16/11/2018,107.5,0,0,1
KNB,Product P,8556762,29/01/2019,79.16,0,0,1
XEB,Product P,8556762,27/04/2019,79.17,0,0,1
WHX,Product P,8556762,25/04/2019,79.16,0,0,1
AZN,Product H,8556762,27/04/2019,74.16,0,0,1
RJF,Product P,8556762,27/04/2019,79.17,0,0,1
WHX,Product P,8556762,25/04/2019,79.17,0,0,1
WHX,Product P,8557428,25/12/2018,79.16,0,0,1
XEB,Product P,8557428,25/12/2018,79.17,0,0,1
RIH,Product H,8557516,30/12/2018,51.67,0,0,1
NMA,Product F,8557932,15/01/2019,99.17,0,0,1
NMA,Product H,8557932,20/01/2019,74.17,0,0,1
CLH,Product B,8557932,3/2/2019,82.5,0,0,1
NMA,Product F,8557932,28/01/2019,0,-99.17,1,0
XEB,Product P,8558378,23/11/2018,79.17,0,0,1
MTW,Product C,8558378,26/12/2018,57.5,0,0,1
AYN,Product P,8558378,26/12/2018,55,0,0,1
YQX,Product H,8558408,12/4/2019,74.16,0,0,1
EYV,Product H,8559096,29/03/2019,0,-51.67,1,0
NMA,Product H,8559096,28/04/2019,74.17,0,0,1
EYV,Product H,8559096,8/3/2019,51.67,0,0,1
JAF,Product W,8559290,12/12/2018,82.5,0,0,1
WHX,Product A,8559290,12/12/2018,107.5,0,0,1
OTH,Product P,8559371,17/02/2019,79.17,0,0,1
RJF,Product P,8559371,17/02/2019,79.17,0,0,1
WHX,Product P,8559371,17/02/2019,79.16,0,0,1
CLH,Product B,8559545,9/1/2019,82.5,0,0,1
QID,Product H,8559545,21/04/2019,74.17,0,0,1
WHX,Product D,8559706,26/03/2019,74.16,0,0,1
XEB,Product R,8560120,16/03/2019,29.16,0,0,1
QID,Product H,8560120,24/01/2019,74.18,0,0,1
QID,Product H,8560120,12/3/2019,0,-61.67,1,0
XEB,Product P,8560346,16/12/2018,79.17,0,0,1
MAG,Product B,8560346,16/12/2018,82.5,0,0,1
QID,Product A,8560346,16/12/2018,107.5,0,0,1
EYV,Product H,8560346,16/12/2018,74.17,0,0,1
WHX,Product D,8560942,24/11/2018,74.17,0,0,1
XEB,Product D,8560942,24/11/2018,74.17,0,0,1
QID,Product H,8560948,16/12/2018,74.17,0,0,1
WHX,Product A,8560948,16/12/2018,107.51,0,0,1
QID,Product H,8560948,18/01/2019,0,-66.75,1,0
YQX,Product H,8560948,18/01/2019,0,-66.75,1,0
YQX,Product H,8560948,16/12/2018,74.17,0,0,1
RJF,Product P,8560970,2/3/2019,79.16,0,0,1
WHX,Product P,8561510,1/12/2018,79.17,0,0,1
AYN,Product H,8561510,19/12/2018,0,-66.75,1,0
AYN,Product H,8561510,1/12/2018,74.17,0,0,1
WHX,Product P,8561510,19/12/2018,0,-71.25,1,0
QID,Product H,8561552,17/03/2019,74.16,0,0,1
FTU,Product R,8561552,17/03/2019,29.16,0,0,1
KNB,Product M,8561553,19/04/2019,82.5,0,0,1
NMA,Product D,8563131,6/4/2019,89,0,0,1
LQS,Product B,8563131,2/2/2019,99,0,0,1
WHX,Product D,8563213,12/3/2019,74.17,0,0,1
OHR,Product N,8563213,29/04/2019,40.83,0,0,1
WHX,Product D,8563213,29/04/2019,74.17,0,0,1
WHX,Product A,8563351,5/11/2018,0,-107.5,1,0
OUT,Product W,8563828,25/11/2018,99,0,0,1
EXR,Product J,8563828,20/02/2019,119,0,0,1
VXH,Product P,8563828,25/11/2018,95,0,0,1
QID,Product H,8564153,30/11/2018,74.17,0,0,1
QID,Product H,8564153,30/11/2018,74.17,0,0,1
YQX,Product H,8564153,3/3/2019,74.17,0,0,1
RJK,Product P,8565601,31/03/2019,79.16,0,0,1
INU,Product D,8565601,24/04/2019,0,-74.17,1,0
CRH,Product P,8565601,31/03/2019,79.16,0,0,1
RJK,Product P,8565601,24/04/2019,0,-79.16,1,0
INU,Product D,8565601,31/03/2019,74.17,0,0,1
FQD,Product H,8565601,31/03/2019,74.17,0,0,1
KDP,Product H,8565601,31/03/2019,74.17,0,0,1
FQD,Product H,8565601,24/04/2019,0,-74.17,1,0
CRH,Product P,8565601,24/04/2019,0,-79.16,1,0
KDP,Product H,8565601,24/04/2019,0,-74.17,1,0
VXH,Product P,8565716,24/12/2018,55,0,0,1
MTW,Product C,8565716,24/12/2018,57.5,0,0,1
QID,Product H,8565728,27/01/2019,74.17,0,0,1
RJF,Product P,8565762,6/3/2019,79.17,0,0,1
WHX,Product P,8565762,6/3/2019,79.17,0,0,1
WHX,Product P,8565762,6/3/2019,79.17,0,0,1
KNB,Product P,8565762,6/3/2019,79.16,0,0,1
KNB,Product P,8565762,6/3/2019,79.17,0,0,1
KNB,Product P,8565762,6/3/2019,79.17,0,0,1
TSH,Product D,8567504,10/12/2018,0,-59.33,1,0
TSH,Product D,8567504,7/12/2018,74.17,0,0,1
JYJ,Product N,8567731,8/3/2019,24.17,0,0,1
XEB,Product D,8567731,8/3/2019,51.66,0,0,1
AYN,Product H,8568041,11/12/2018,74.17,0,0,1
WHX,Product P,8568261,24/01/2019,79.16,0,0,1
WHX,Product A,8568261,1/2/2019,107.5,0,0,1
QMB,Product J,8568919,14/12/2018,99.17,0,0,1
QMB,Product J,8568919,14/01/2019,0,-99.17,1,0
UQJ,Product H,8570037,29/11/2018,74.17,0,0,1
EYV,Product H,8570178,1/4/2019,0,-51.67,1,0
LPZ,Product N,8570178,8/3/2019,24.16,0,0,1
EYV,Product H,8570178,8/3/2019,51.67,0,0,1
LPZ,Product N,8570178,1/4/2019,0,-24.16,1,0
YQX,Product H,8570408,26/04/2019,74.16,0,0,1
WHX,Product P,8570497,11/2/2019,79.17,0,0,1
WHX,Product P,8570497,7/2/2019,79.17,0,0,1
WHX,Product P,8570497,14/03/2019,0,-58.33,1,0
AYN,Product D,8570882,26/12/2018,51.67,0,0,1
XEB,Product R,8571021,29/03/2019,29.17,0,0,1
WHX,Product D,8571021,26/11/2018,74.16,0,0,1
XEB,Product D,8571021,26/11/2018,74.17,0,0,1
FMR,Product R,8571021,29/03/2019,29.17,0,0,1
YQX,Product N,8571021,29/03/2019,40.83,0,0,1
QMB,Product J,8571021,14/12/2018,99.17,0,0,1
FMR,Product R,8571161,17/03/2019,29.17,0,0,1
DFH,Product G,8571161,19/04/2019,57.5,0,0,1
YQX,Product H,8571161,3/1/2019,74.17,0,0,1
TSH,Product N,8571161,11/4/2019,40.83,0,0,1
OVT,Product N,8571161,6/1/2019,24.17,0,0,1
NMA,Product D,8571161,3/3/2019,74.18,0,0,1
FMR,Product R,8571161,10/4/2019,0,-29.17,1,0
YQX,Product N,8571161,1/4/2019,40.83,0,0,1
VXH,Product P,8571496,23/11/2018,79.17,0,0,1
EYV,Product H,8571496,5/12/2018,74.17,0,0,1
NMA,Product H,8571878,22/01/2019,74.17,0,0,1
KNB,Product P,8571878,22/01/2019,79.17,0,0,1
WHX,Product P,8571878,22/01/2019,79.17,0,0,1
WHX,Product D,8571878,22/01/2019,74.17,0,0,1
WHX,Product P,8572024,21/01/2019,0,-58.33,1,0
WHX,Product P,8572024,31/12/2018,79.17,0,0,1
EXR,Product J,8572307,20/02/2019,99.17,0,0,1
WHX,Product P,8572704,12/2/2019,79.16,0,0,1
YQX,Product H,8572704,12/2/2019,74.17,0,0,1
YQX,Product H,8572704,28/02/2019,74.17,0,0,1
YQX,Product H,8572704,28/02/2019,0,-74.17,1,0
WHX,Product P,8572704,28/02/2019,0,-79.16,1,0
NWB,Product D,8572888,5/1/2019,51.67,0,0,1
AYN,Product P,8572888,5/1/2019,55,0,0,1
WHX,Product D,8572888,12/1/2019,74.17,0,0,1
WHX,Product P,8572888,12/1/2019,79.16,0,0,1
QID,Product H,8573010,13/12/2018,74.17,0,0,1
QID,Product H,8574676,10/3/2019,74.17,0,0,1
WHX,Product D,8574676,10/3/2019,74.17,0,0,1
LPZ,Product H,8575292,26/12/2018,51.67,0,0,1
QMB,Product J,8575292,14/12/2018,99.17,0,0,1
LPZ,Product H,8575292,8/1/2019,0,-51.67,1,0
OTH,Product F,8575292,28/02/2019,99.17,0,0,1
YQX,Product H,8575773,5/4/2019,74.16,0,0,1
YQX,Product N,8575773,3/4/2019,40.83,0,0,1
RJF,Product P,8575773,5/4/2019,79.16,0,0,1
OTH,Product D,8575947,19/04/2019,74.16,0,0,1
TSH,Product N,8575947,19/04/2019,40.83,0,0,1
YQX,Product I,8575947,19/04/2019,79.16,0,0,1
YQX,Product I,8575947,24/04/2019,79.16,0,0,1
RJF,Product P,8576869,1/3/2019,79.17,0,0,1
RJF,Product P,8577025,30/12/2018,79.17,0,0,1
WHX,Product D,8577534,19/12/2018,74.17,0,0,1
DPR,DPR,8577534,17/12/2018,89,0,0,1
WHX,Product D,8577534,25/04/2019,74.17,0,0,1
NWB,Product D,8577534,17/12/2018,74.17,0,0,1
WHX,Product P,8577627,20/02/2019,79.16,0,0,1
OTH,Product P,8577627,20/02/2019,79.17,0,0,1
NMA,Product D,8578002,28/02/2019,74.17,0,0,1
NMA,Product H,8578002,18/01/2019,74.17,0,0,1
RJF,Product P,8579277,29/03/2019,79.16,0,0,1
WHX,Product P,8579816,26/11/2018,79.17,0,0,1
NWB,Product D,8580006,30/12/2018,51.67,0,0,1
NWB,Product D,8580006,18/01/2019,0,-51.67,1,0
QID,Product H,8580006,30/12/2018,74.16,0,0,1
YQX,Product H,8580194,11/1/2019,0,-74.17,1,0
RIH,Product P,8580194,2/1/2019,36.67,0,0,1
YQX,Product H,8580194,25/12/2018,74.17,0,0,1
YQX,Product Q,8582287,2/1/2019,51.67,0,0,1
LQS,Product B,8582287,2/1/2019,82.49,0,0,1
KNB,Product M,8582287,16/04/2019,82.5,0,0,1
EXR,Product J,8582287,20/02/2019,99.17,0,0,1
NSP,Product P,8582287,2/1/2019,55,0,0,1
OVT,Product Q,8582287,2/1/2019,36.67,0,0,1
RJK,Product R,8582287,16/04/2019,29.17,0,0,1
FMR,Product R,8582287,16/04/2019,29.16,0,0,1
EKJ,Product O,8582287,16/04/2019,57.5,0,0,1
YQX,Product O,8582287,16/04/2019,57.5,0,0,1
WHX,Product P,8582734,2/4/2019,79.16,0,0,1
WHX,Product P,8583774,13/11/2018,79.17,0,0,1
WHX,Product P,8583774,3/1/2019,79.17,0,0,1
OTH,Product F,8583826,27/03/2019,99.17,0,0,1
WHX,Product D,8583909,23/11/2018,74.17,0,0,1
WHX,Product A,8583970,20/11/2018,107.5,0,0,1
YQX,Product H,8583970,26/03/2019,74.16,0,0,1
FQD,Product H,8584212,24/02/2019,74.17,0,0,1
OTH,Product F,8584212,26/02/2019,99.17,0,0,1
WHX,Product D,8584290,23/02/2019,74.17,0,0,1
AYN,Product P,8584290,16/03/2019,79.16,0,0,1
QID,Product H,8584406,19/04/2019,74.16,0,0,1
MTW,Product C,8585221,26/11/2018,82.51,0,0,1
CRH,Product D,8585221,2/1/2019,51.67,0,0,1
CRH,Product D,8585221,15/01/2019,0,-51.67,1,0
YQX,Product O,8585221,26/04/2019,57.5,0,0,1
OTH,Product P,8585278,3/3/2019,79.17,0,0,1
KNB,Product H,8585514,10/4/2019,74.17,0,0,1
WHX,Product P,8585514,10/4/2019,79.16,0,0,1
WHX,Product P,8585514,10/4/2019,79.16,0,0,1
KDP,Product G,8585519,27/04/2019,57.5,0,0,1
NMA,Product H,8587220,22/04/2019,74.17,0,0,1
WHX,Product D,8587277,27/04/2019,74.17,0,0,1
AZN,Product H,8587551,26/12/2018,51.67,0,0,1
YYI,Product P,8587551,15/01/2019,55,0,0,1
AZN,Product H,8587551,22/01/2019,0,-51.67,1,0
NSP,Product P,8587551,24/11/2018,79.17,0,0,1
AYN,Product P,8587551,26/12/2018,55,0,0,1
TSH,Product P,8587728,26/11/2018,79.17,0,0,1
ZQV,Product W,8587728,26/11/2018,82.5,0,0,1
MTW,Product C,8587770,2/1/2019,40.83,0,0,1
MTW,Product C,8587770,28/12/2018,57.5,0,0,1
MTW,Product C,8587770,18/01/2019,0,-57.5,1,0
KNB,Product H,8587770,8/2/2019,0,-51.67,1,0
KNB,Product H,8587770,2/1/2019,51.67,0,0,1
QID,Product H,8587827,17/04/2019,74.16,0,0,1
NMA,Product D,8588340,12/4/2019,0,-67.37,1,0
NMA,Product D,8588340,27/03/2019,74.16,0,0,1
YQX,Product H,8588340,30/04/2019,74.17,0,0,1
QID,Product H,8588340,27/03/2019,74.16,0,0,1
WHX,Product P,8588340,27/03/2019,79.16,0,0,1
YQX,Product H,8588340,27/03/2019,74.18,0,0,1
YQX,Product H,8588340,12/4/2019,0,-67.38,1,0
WHX,Product P,8588340,12/4/2019,0,-71.92,1,0
WHX,Product P,8588545,6/1/2019,79.17,0,0,1
NMA,Product H,8588545,27/01/2019,74.17,0,0,1
LQS,Product C,8588545,27/01/2019,82.5,0,0,1
XEB,Product P,8588942,6/1/2019,79.17,0,0,1
YQX,Product H,8589755,5/4/2019,89,0,0,1
NMA,Product F,8589755,23/03/2019,99.16,0,0,1
OTH,Product F,8589755,23/03/2019,119,0,0,1
RJF,Product P,8589755,30/03/2019,95,0,0,1
RJF,Product P,8589755,23/03/2019,79.16,0,0,1
WHX,Product D,8589755,23/03/2019,74.16,0,0,1
YQX,Product H,8589808,2/4/2019,74.17,0,0,1
LQS,Product C,8589880,10/3/2019,57.5,0,0,1
KDP,Product G,8589982,27/04/2019,57.5,0,0,1
YQX,Product O,8589982,27/04/2019,57.5,0,0,1
WHX,Product P,8589982,23/11/2018,79.17,0,0,1
WHX,Product P,8589982,7/12/2018,0,-63.34,1,0
WHX,Product P,8589982,23/11/2018,79.18,0,0,1
NMA,Product F,8590166,23/03/2019,99.17,0,0,1
OTH,Product F,8590166,23/03/2019,99.16,0,0,1
AYN,Product P,8590222,6/3/2019,79.17,0,0,1
AYN,Product P,8590222,20/03/2019,0,-79.17,1,0
QID,Product H,8591014,3/4/2019,74.16,0,0,1
QID,Product H,8591196,18/11/2018,74.17,0,0,1
YQX,Product H,8591196,18/11/2018,74.16,0,0,1
AYN,Product P,8591315,26/12/2018,55,0,0,1
AYN,Product P,8591315,19/03/2019,0,-55,1,0
QID,Product H,8591327,16/03/2019,89,0,0,1
YQX,Product R,8591327,16/03/2019,35,0,0,1
RJF,Product P,8591375,31/03/2019,79.16,0,0,1
WHX,Product P,8591375,31/03/2019,79.17,0,0,1
YQX,Product H,8592240,9/11/2018,74.17,0,0,1
RJF,Product P,8592240,9/11/2018,79.17,0,0,1
RJF,Product P,8592240,9/11/2018,79.17,0,0,1
YQX,Product O,8592240,13/04/2019,57.5,0,0,1
KNB,Product O,8592240,13/04/2019,57.5,0,0,1
WHX,Product P,8593334,23/03/2019,79.17,0,0,1
WHX,Product P,8593559,27/03/2019,79.16,0,0,1
FMR,Product R,8593735,22/03/2019,29.17,0,0,1
XEB,Product P,8593735,22/03/2019,79.16,0,0,1
LQS,Product C,8593815,23/11/2018,82.5,0,0,1
MTW,Product C,8593815,16/01/2019,40.84,0,0,1
AYN,Product P,8594180,29/03/2019,79.16,0,0,1
EYV,Product H,8594228,8/12/2018,74.17,0,0,1
RJF,Product P,8594228,11/4/2019,79.17,0,0,1
YQX,Product H,8594300,13/12/2018,74.17,0,0,1
YQX,Product H,8594359,1/3/2019,74.17,0,0,1
YQX,Product N,8594477,4/4/2019,40.83,0,0,1
WHX,Product P,8594644,8/2/2019,79.17,0,0,1
CLH,Product B,8594644,8/2/2019,82.5,0,0,1
TSH,Product N,8594960,14/12/2018,49.17,0,0,1
WHX,Product D,8595231,14/04/2019,74.17,0,0,1
WHX,Product D,8595231,24/04/2019,0,-66.75,1,0
OTH,Product D,8595231,14/04/2019,74.16,0,0,1
WHX,Product D,8595231,6/4/2019,74.16,0,0,1
FQD,Product H,8595231,6/4/2019,74.16,0,0,1
RJF,Product P,8595231,6/4/2019,79.17,0,0,1
CLH,Product B,8596302,1/12/2018,82.5,0,0,1
YQX,Product H,8596302,24/11/2018,74.17,0,0,1
AYN,Product P,8596302,26/12/2018,55,0,0,1
AZN,Product Q,8596302,26/12/2018,51.67,0,0,1
CLH,Product B,8596780,5/11/2018,82.5,0,0,1
WHX,Product D,8597337,26/11/2018,74.17,0,0,1
AYN,Product H,8597578,9/11/2018,89,0,0,1
WHX,Product P,8598041,2/1/2019,79.16,0,0,1
WHX,Product P,8598041,2/1/2019,79.17,0,0,1
LQS,Product C,8598195,25/01/2019,0,-61.67,1,0
YQX,Product Q,8598195,6/1/2019,51.68,0,0,1
OVT,Product N,8598195,6/1/2019,24.17,0,0,1
ZQV,Product W,8598195,6/1/2019,57.5,0,0,1
LQS,Product C,8598195,6/1/2019,82.51,0,0,1
WHX,Product P,8598664,27/01/2019,79.16,0,0,1
RJF,Product P,8598664,27/01/2019,79.17,0,0,1
FTU,Product N,8598908,16/11/2018,49.17,0,0,1
OTH,Product P,8598908,14/03/2019,0,-79.16,1,0
WHX,Product P,8598908,19/12/2018,0,-63.33,1,0
WHX,Product P,8598908,14/03/2019,0,-79.17,1,0
RJF,Product P,8598908,12/12/2018,0,-71.25,1,0
YQX,Product N,8598908,16/11/2018,49.18,0,0,1
LQS,Product C,8598908,16/11/2018,82.5,0,0,1
WHX,Product P,8598908,16/11/2018,79.17,0,0,1
NMA,Product H,8598908,23/04/2019,74.17,0,0,1
WHX,Product A,8598908,16/11/2018,107.5,0,0,1
WHX,Product P,8598908,16/11/2018,79.17,0,0,1
NWB,Product D,8598908,16/11/2018,74.17,0,0,1
LQS,Product B,8598908,16/11/2018,82.5,0,0,1
RJF,Product P,8598908,16/11/2018,79.17,0,0,1
FTU,Product N,8598908,12/12/2018,0,-44.25,1,0
OTH,Product P,8598908,3/3/2019,79.16,0,0,1
WHX,Product P,8598908,12/12/2018,0,-71.25,1,0
WHX,Product P,8598908,3/3/2019,79.17,0,0,1
YYI,Product P,8598908,7/12/2018,79.17,0,0,1
CLH,Product B,8598937,15/11/2018,82.5,0,0,1
YQX,Product E,8598937,16/11/2018,99.17,0,0,1
LQS,Product B,8598937,15/11/2018,82.5,0,0,1
VXH,Product A,8599225,24/11/2018,107.5,0,0,1
MTW,Product C,8602164,24/12/2018,57.5,0,0,1
XEB,Product D,8602164,24/12/2018,51.67,0,0,1
NMA,Product H,8602164,2/2/2019,74.17,0,0,1
NSP,Product P,8602164,24/12/2018,55,0,0,1
YQX,Product H,8602391,30/04/2019,74.17,0,0,1
MAG,Product B,8602430,24/12/2018,57.5,0,0,1
WHX,Product P,8602430,19/11/2018,79.18,0,0,1
TSH,Product P,8602430,19/11/2018,79.16,0,0,1
NWB,Product H,8602430,19/11/2018,74.18,0,0,1
AYN,Product P,8602446,15/02/2019,0,-55,1,0
AYN,Product P,8602446,9/1/2019,55,0,0,1
FTU,Product N,8604050,28/04/2019,40.83,0,0,1
MTW,Product C,8604375,28/12/2018,57.5,0,0,1
MAG,Product B,8604375,17/01/2019,0,-51.75,1,0
MTW,Product C,8604375,17/01/2019,0,-51.75,1,0
MTW,Product C,8604375,17/01/2019,0,-51.75,1,0
MAG,Product B,8604375,28/12/2018,57.5,0,0,1
MTW,Product C,8604375,28/12/2018,57.5,0,0,1
NMA,Product F,8604518,4/4/2019,99.16,0,0,1
OTH,Product F,8604591,2/4/2019,0,-78.33,1,0
XEB,Product P,8604591,20/03/2019,79.17,0,0,1
AYN,Product H,8604591,20/03/2019,74.16,0,0,1
INU,Product D,8604591,29/03/2019,74.17,0,0,1
OTH,Product F,8604591,20/03/2019,99.16,0,0,1
WHX,Product P,8604757,16/12/2018,79.17,0,0,1
KNB,Product P,8604757,17/12/2018,79.17,0,0,1
YQX,Product H,8604757,16/12/2018,74.17,0,0,1
MAG,Product B,8604757,16/12/2018,82.5,0,0,1
YQX,Product H,8604757,3/1/2019,0,-74.17,1,0
FTU,Product N,8605352,16/02/2019,49.17,0,0,1
YQX,Product H,8605352,28/04/2019,74.17,0,0,1
OTH,Product P,8605352,16/02/2019,79.17,0,0,1
WHX,Product A,8606227,11/3/2019,107.5,0,0,1
YQX,Product H,8606227,11/3/2019,74.17,0,0,1
WHX,Product P,8606227,11/3/2019,79.17,0,0,1
OTH,Product P,8606458,25/04/2019,79.17,0,0,1
KNB,Product P,8606458,21/04/2019,79.17,0,0,1
WHX,Product P,8606458,28/01/2019,79.17,0,0,1
WHX,Product P,8606458,6/3/2019,79.16,0,0,1
RJF,Product P,8606458,6/3/2019,79.17,0,0,1
WHX,Product P,8606605,12/2/2019,79.17,0,0,1
VXH,Product A,8606605,28/11/2018,107.5,0,0,1
QMB,Product J,8606858,21/02/2019,99.17,0,0,1
OTH,Product P,8607080,11/4/2019,79.17,0,0,1
NMA,Product H,8607080,13/04/2019,74.17,0,0,1
QID,Product H,8607080,13/02/2019,74.17,0,0,1
OTH,Product P,8607080,12/4/2019,0,-79.17,1,0
YQX,Product H,8607514,17/12/2018,74.17,0,0,1
HZX,Product B,8608419,23/11/2018,82.5,0,0,1
AYN,Product P,8608419,15/01/2019,55,0,0,1
CLH,Product B,8608782,22/11/2018,82.5,0,0,1
WHX,Product P,8608782,23/11/2018,79.17,0,0,1
LQS,Product B,8609208,12/1/2019,82.5,0,0,1
RJF,Product P,8609208,12/1/2019,79.17,0,0,1
NWB,Product H,8609212,2/1/2019,51.67,0,0,1
YMR,Product W,8609212,23/11/2018,82.5,0,0,1
UQJ,Product H,8609212,23/11/2018,74.17,0,0,1
NSP,Product P,8609212,2/1/2019,55,0,0,1
CLH,Product B,8609909,17/01/2019,82.5,0,0,1
LQS,Product C,8609909,17/01/2019,82.5,0,0,1
KNB,Product P,8609909,17/01/2019,79.17,0,0,1
RJF,Product T,8609909,5/11/2018,62.5,0,0,1
WHX,Product A,8610335,28/04/2019,107.5,0,0,1
OTH,Product P,8610335,28/04/2019,79.16,0,0,1
KNB,Product P,8610335,28/04/2019,79.16,0,0,1
WHX,Product A,8610504,30/04/2019,107.5,0,0,1
JYJ,Product N,8610504,28/11/2018,49.16,0,0,1
OHR,Product N,8610504,28/11/2018,49.17,0,0,1
ZQV,Product W,8610504,28/11/2018,82.5,0,0,1
OVT,Product N,8610504,28/11/2018,49.17,0,0,1
YQX,Product M,8610504,30/04/2019,82.5,0,0,1
AZN,Product H,8610676,30/12/2018,51.67,0,0,1
YQX,Product N,8611119,4/2/2019,49.17,0,0,1
WHX,Product P,8611119,28/02/2019,79.17,0,0,1
NMA,Product H,8611119,4/2/2019,74.17,0,0,1
FQD,Product H,8612238,5/3/2019,74.17,0,0,1
NSP,Product P,8612238,26/11/2018,79.17,0,0,1
OUT,Product W,8612238,26/11/2018,82.51,0,0,1
INU,Product D,8612238,29/03/2019,74.17,0,0,1
WHX,Product P,8612321,1/1/2019,79.17,0,0,1
QMB,Product J,8612725,14/12/2018,99.17,0,0,1
YQX,Product I,8612725,20/04/2019,79.17,0,0,1
UQJ,Product H,8612725,23/11/2018,74.17,0,0,1
YQX,Product H,8613112,10/1/2019,0,-53.33,1,0
YQX,Product H,8613112,17/12/2018,74.17,0,0,1
YQX,Product H,8613112,21/12/2018,74.17,0,0,1
QID,Product H,8613112,17/12/2018,74.17,0,0,1
WHX,Product A,8613112,11/11/2018,107.5,0,0,1
WHX,Product P,8613204,26/12/2018,79.17,0,0,1
WHX,Product P,8613204,17/01/2019,0,-58.33,1,0
EYV,Product H,8613204,24/12/2018,51.67,0,0,1
LQS,Product B,8613204,9/1/2019,82.5,0,0,1
YQX,Product H,8613457,19/04/2019,74.17,0,0,1
WHX,Product P,8613620,22/03/2019,79.17,0,0,1
LQS,Product C,8613877,23/01/2019,82.5,0,0,1
LQS,Product C,8613877,20/02/2019,0,-82.5,1,0
OHR,Product H,8613877,19/11/2018,0,-66.75,1,0
OHR,Product H,8613877,24/02/2019,0,-74.17,1,0
VXH,Product P,8613877,30/01/2019,0,-74.16,1,0
HZX,Product B,8613877,19/11/2018,0,-74.25,1,0
XEB,Product P,8613877,23/01/2019,79.17,0,0,1
YQX,Product H,8613998,7/2/2019,74.17,0,0,1
AYN,Product H,8613998,27/01/2019,74.17,0,0,1
NMA,Product H,8613998,7/2/2019,74.17,0,0,1
KNB,Product H,8614142,20/03/2019,74.16,0,0,1
KNB,Product H,8614142,3/4/2019,0,-59.33,1,0
RJF,Product P,8614503,23/11/2018,79.17,0,0,1
RJF,Product P,8614714,20/11/2018,79.16,0,0,1
NSP,Product P,8614714,16/11/2018,79.17,0,0,1
WHX,Product P,8614714,16/11/2018,79.17,0,0,1
RJF,Product P,8614714,16/11/2018,79.17,0,0,1
WHX,Product P,8614714,16/11/2018,79.17,0,0,1
NSP,Product P,8614714,26/11/2018,0,-63.33,1,0
CLH,Product B,8614714,18/11/2018,82.5,0,0,1
WHX,Product P,8614758,7/3/2019,79.17,0,0,1
RJF,Product P,8614965,27/12/2018,79.17,0,0,1
YQX,Product N,8615138,23/04/2019,40.83,0,0,1
QID,Product H,8615138,23/04/2019,74.16,0,0,1
WHX,Product P,8615138,23/04/2019,79.16,0,0,1
NMA,Product D,8615138,23/04/2019,74.16,0,0,1
NMA,Product D,8615490,5/3/2019,0,-66.75,1,0
NMA,Product D,8615490,18/02/2019,74.17,0,0,1
EXR,Product J,8615633,20/02/2019,99.17,0,0,1
DAL,Product P,8615633,8/11/2018,79.17,0,0,1
WHX,Product P,8615633,8/11/2018,79.17,0,0,1
JAF,Product W,8615633,9/1/2019,40.83,0,0,1
CRH,Product G,8615633,15/04/2019,57.5,0,0,1
KDP,Product N,8615696,4/12/2018,0,-44.25,1,0
KDP,Product N,8615696,22/11/2018,49.17,0,0,1
ZQV,Product W,8615696,22/11/2018,82.5,0,0,1
ZQV,Product W,8615696,4/12/2018,0,-74.25,1,0
HZX,Product B,8615807,1/11/2018,0,-82.5,1,0
QID,Product A,8615807,8/11/2018,107.5,0,0,1
OUT,Product W,8615807,8/11/2018,82.5,0,0,1
KNB,Product H,8615807,5/11/2018,0,-74.17,1,0
MAG,Product B,8615807,8/11/2018,82.5,0,0,1
ZQV,Product W,8615807,8/11/2018,82.5,0,0,1
LQS,Product C,8615807,1/11/2018,0,-82.5,1,0
RIH,Product A,8615807,1/11/2018,0,-107.49,1,0
YYI,Product P,8615807,1/11/2018,0,-74.17,1,0
